trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
11034.39526938539    15364.45513112316    1        0.7620323656624458  
4501.264830636004    71.72623300011861    1        0.8737153124333515  
10405.214620942394   15871.59310921988    1        0.0359031434110755  
-17965.208519951542  -20718.654088891002  1        22.75743404110466   
-19295.407784804567  23095.327226524467   1        0.6684506087158236  
-23908.201287082906  -20611.006868803244  1        0.07109581531891936 
16311.796508204872   -23007.25315464297   1        0.36317943683626763 
-19347.27155663917   -6129.482292891805   1        0.23338066048467587 
9543.679967749084    6007.967767346276    1        0.5376146063525257  
-3159.3507843792404  3263.324356954604    1        0.6032627112351646  
-4636.646529843412   13799.129259374278   1        0.43220324136244614 
-7849.920196501041   -1302.5464315347917  1        19.47273019720733   
1090.097978590169    -21627.612105634056  1        0.17014180981846333 
-3436.9797326099856  4663.445766146268    1        0.877611905842029   
4047.228630356715    11031.933294063287   1        0.9543608371878258  
3060.0421973046514   -635.4703952868739   1        0.08041469202422465 
-15487.916265015301  7108.3039185065245   1        1.0772135046562297  
-20253.07361904737   -18967.854462812404  1        0.3359387954706884  
-23158.053023951867  -12217.473809215728  1        0.30967028260975704 
23206.19063239629    6132.0372086690195   1        0.6449765134355403  
-14560.425041236631  23504.43459799037    1        0.5727562305282397  
18830.092782902146   -10821.98357156147   1        0.6306725716807353  
-17746.552610774357  -6580.782719834776   1        0.14930281831662057 
20609.367756700372   -16735.650260827657  1        0.5740011691330008  
21457.095120682254   -21631.55561155631   1        0.5232008748610072  
16071.36322949498    -17309.24025411976   1        0.6218055158768926  
-12060.253985212965  21053.305378695903   1        0.9916168990324075  
23300.74106589139    -9068.90322262887    1        1.1031397201025002  
4996.724068879403    -21493.969132625505  1        19.587921833249492  
-17640.280534665657  -1177.8371083193028  1        0.5032470558674065  
-20172.45860248286   10964.720539552962   1        0.8524744216247054  
-22340.691735613458  12721.259985461296   1        0.4017837660402577  
12293.050533987509   -5852.551940433172   1        0.011936292399037284
-11942.585157050427  -5230.16641298072    1        0.8838530152533961  
-23441.154079862557  16407.564833957862   1        0.8787695298725119  
15056.577758559244   23992.481574991016   1        0.8333681894759551  
-23063.78089905398   -17775.022465996353  1        0.42298456661755096 
3138.1095132277123   -14853.590165907019  1        0.7920595064765513  
11687.955413033456   -23426.77193787215   1        0.4084798015712611  
-7776.305574216736   -12765.70706124385   1        0.6810339533214779  
-9112.048856272124   15119.631804550747   1        0.6671696038503414  
-11278.472309518014  21972.330868967845   1        0.8410118815168361  
11208.461611961697   -10105.186713774598  1        0.16790982642387142 
19288.139076833562   -8293.84482717027    1        0.3891206392393091  
-18184.541931527394  4495.407660462479    1        16.509125456818623  
22743.708574631022   -6947.924060129481   1        0.7813785459175852  
-23208.011601186547  1388.3416094868971   1        0.5653571831666253  
20131.877510704046   -17871.97879895551   1        0.07389915771986046 
-2111.662847293526   9965.181153252073    1        0.876938627044104   
1100.9879811875028   -12923.032326519691  1        1.0806798642558428  
16076.768732065124   -9664.745452977937   1        0.18411101025249413 
-9262.128967545666   17887.307631316395   1        0.21033409759274263 
13733.953218089646   -1996.4654723923481  1        1.0398273885421796  
572.1707506333806    -5690.551697321348   1        1.7701598974662978  
2745.157590613092    6523.498520516878    1        0.7116726885097775  
14061.058865835641   -23542.206030130408  1        11.403494349717816  
5894.404338112526    -7429.565838723531   1        0.6578417539986869  
24093.626671294114   -19126.8867120114    1        14.569447483901255  
974.7784129846037    -17373.082263927186  1        0.7285092863343756  
7283.685482031804    -19544.27490757716   1        0.132844637001784   
-16036.223023525765  13943.245485012048   1        0.014728326425152375
21570.988692496132   22827.21708104071    1        28.418526920885324  
-18282.797327790824  22785.819833345995   1        0.4689491844478479  
-1921.7080905620826  -20773.36468217083   1        0.010539361500665352
1545.7765272378256   23017.99099774816    1        0.6329056594717611  
