trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
7370.680745472326    15144.312290404374   1        0.8625027560869419  
7794.966869039524    -11684.075700336827  1        1.1287255595624608  
-4008.697321003107   11251.67993240526    1        29.018759856582754  
-3520.5903356826734  4977.334262544755    1        0.7910252875224917  
-5686.27474924339    -5782.112013214856   1        0.8756832163219664  
-525.3791704212      -543.2678551325573   1        0.12789061692753326 
-9513.779014354706   251.12814611161045   1        0.1067876744307969  
12342.640282864351   8490.484455363485    1        1.013842491816113   
-9031.430502169049   1136.995608982929    1        0.9009901707563813  
13611.272918751265   -13436.068539560898  1        0.840006116849182   
-12821.148352625474  14444.273279345858   1        0.09575759620666474 
-1179.16656276806    -978.836152176751    1        0.9257067710916421  
-1366.9931990940786  2632.5355219783746   1        0.8490709570092233  
-404.6884662988207   -1554.2774611116631  1        0.054398901108591545
-4441.270089416337   -11331.75890091547   1        0.2673975772278767  
-8696.725607992605   2183.8243080082375   1        0.31844165052178686 
-5186.004682495594   -13054.125998421869  1        0.7731166746467191  
-12837.849119192868  -15851.159552120514  1        16.2683675319471    
-12748.821042228657  93.41403033020222    1        0.24643355951202162 
13137.01655347084    -6995.959987846261   1        0.7471928299226742  
6450.465637577374    -13766.71543012948   1        0.17483227050876696 
-12100.28646006556   -13110.279682089162  1        0.7246497937598729  
13056.91473418451    -1002.1350745437364  1        1.0198524128396391  
-9223.961420444895   9445.535519889563    1        0.7290430723322991  
-14888.12829141357   2535.7182631532396   1        21.77041321258517   
-7563.784222789637   -11920.053341563611  1        1.0364282265482692  
1266.8942303390777   -1670.5849102780483  1        0.5995183394731064  
-2034.9985194904743  -11548.196726341734  1        0.5140130890591081  
15254.68533636344    14341.305949867765   1        0.9303969959375709  
15028.037140925482   -3098.2183335876966  1        0.44219361966137055 
-6357.796856363423   -2147.673604817963   1        0.8163977563358368  
8194.186765250166    -15668.310341192097  1        1.1197179903114356  
2586.630664592023    15460.385264419549   1        4.8565880586028465  
8520.287050509594    15285.564133905938   1        0.5763064697057291  
-1704.411565285155   13026.818610008155   1        0.8658224772267956  
8375.836017276002    13099.16713051479    1        0.4646299012732643  
-14829.936810692465  5746.062468729031    1        1.05705161445201    
-12358.539535159258  -9057.195385525472   1        0.6734645726516101  
-9443.165420519077   -592.7777449331254   1        0.850381220416758   
7033.2767920992      -10524.1121488604    1        0.7746961437608374  
-10993.312207222463  14127.30084815131    1        0.015613888520534965
-9516.011374854119   -144.05552608327505  1        0.6188004399953576  
13541.775603084794   10520.154277805968   1        0.011709585256069719
-14716.956290827693  -2042.4905145868     1        17.2413103258482    
-8627.376769116476   9113.940198161023    1        0.9966014518599454  
-9175.520163523835   -1604.5974333786849  1        0.24609978320677342 
8276.754646540952    -6233.0697873612435  1        0.42398830347129624 
-175.8069403600278   12806.810659607727   1        0.4614386095284389  
7997.205160262459    2548.246682371408    1        0.14172410485986306 
2684.652925670389    -1985.8983762283085  1        1.1210306186746106  
1021.1260299804294   12926.800597498768   1        0.84041987498528    
3413.003016173691    -15702.625258428163  1        0.8383329606055615  
-1689.0677383953403  8641.588505491016    1        0.40570786855959456 
6984.763135996455    2690.0717154922336   1        0.036573491629939024
-12041.603305001088  12124.020519547628   1        0.5373335460165606  
10465.675991803551   -14566.734796766103  1        0.3852656544389316  
-8902.444780702212   3136.8467538214863   1        0.20019552646089056 
6064.120218660397    14891.735822953886   1        0.8691822698747679  
-16035.389856364664  6395.746294777403    1        0.11514865480458455 
12333.222284246773   -15377.130216409854  1        0.09761049355644381 
-3971.4912027728055  -4749.648428927711   1        0.8236204874980441  
-3145.5019982480762  -2587.927995199022   1        1.2247920081525756  
-5947.024008484445   6844.565276766144    1        26.211739787482156  
12396.74634885396    696.7333564365861    1        0.695439625743867   
6854.283413577462    3179.1506239924006   1        0.35862374204747405 
7547.038074540412    285.8571939165823    1        0.3234220440874965  
-12038.264697063243  -13849.74959877548   1        0.5112398323187872  
3955.7167551555967   12626.763435551367   1        0.4931928645602642  
15785.741730273123   13640.606260663757   1        0.6855445446374983  
-11461.555530413314  -13918.607615284029  1        1.040148440409551   
-9460.92462291745    -2905.4507014423784  1        0.9710123297115917  
3563.0325369572133   -5904.979931965285   1        0.006782862693785125
-9214.82621782084    5911.321601266813    1        0.9634541559023536  
-7821.732815622463   13396.105134192416   1        0.21038956897820074 
14337.282234661565   9577.201019942046    1        5.647568940064031   
-5033.717661171972   -7554.91683869376    1        0.25736624799235697 
-7205.4990420937565  -7914.803239630068   1        0.8253230915673633  
13674.685813569326   -10020.569903853722  1        0.3070806862419562  
11443.535361366265   -2794.618903650806   1        0.4248087371015168  
-7130.605799310086   10615.00036129426    1        1.008670494051415   
-1621.1881943139376  -6916.38120210213    1        0.24655171793786845 
-7945.822295831955   9367.174063476701    1        0.3991841965023441  
-10612.052653934234  -131.2214723299826   1        19.29932723979719   
-14886.323779682962  -2173.5857172346905  1        0.6388467196812945  
-8945.748512941716   -1302.0282704105161  1        0.05579416854550038 
-12731.518095267831  -351.24143596393526  1        0.4553666478674085  
-14645.75758152605   -14727.09745635191   1        1.044035922676833   
-5320.747829477898   -2689.9311480164806  1        0.48179834121499393 
15525.646412972475   -7868.513019175767   1        0.2531256748886945  
2366.6538725810306   -12067.261189004827  1        6.238433877768043   
11346.878922310187   8326.015539465785    1        0.6460189231860569  
-12080.911526126043  -15640.903080006994  1        16.781028798671844  
-14380.330422057037  -9239.783701958586   1        0.10448316763768646 
14001.215495405308   -1186.794037780523   1        0.9901227958662617  
-13591.983556616262  8550.300579345774    1        3.766641397560254   
-826.1881844844646   -9834.113491390588   1        0.01008584246360799 
2303.3559448601018   -9540.661131540865   1        0.579369342626607   
2054.1925135381307   -10827.928510395523  1        0.04919484779665408 
-6154.281760001777   1907.0550748055568   1        0.7267627560111599  
5058.721470858046    12547.124969689623   1        0.8526898191977176  
