trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
14504.927702166267   27154.933411031652   1        0.945829395768458   
27089.347435570755   14538.257666378058   1        0.17162161083281247 
-21631.8804485529    11505.225432715404   1        27.933041596432354  
-4101.195770908717   -2078.9970785883293  1        0.8454678409612519  
-26083.013712813645  -24720.833121980995  1        0.7639479657530225  
-9211.19152401356    1346.2909838393282   1        0.5693571727669009  
-19401.995622068374  28081.622651234175   1        0.6216281362942291  
-28772.030819136115  16716.86540206366    1        0.96434349517547    
-10222.845495467624  -15059.228076634978  1        0.8696586541690476  
26949.83741331126    23162.879939047256   1        0.48628213674185916 
30932.77575297175    -31377.61301790895   1        0.3598558256526441  
21277.237832607258   -13020.6521919823    1        6.5966838236126275  
-19895.771640491592  21748.15574488252    1        0.7249559500449914  
-6000.6978765225085  -29629.16135375839   1        0.0008655737180155412
30955.67013058498    13424.014298605833   1        0.45739235621279273 
-8682.055643157306   229.27628073107118   1        0.861376533389874   
21216.398182252055   -17546.96599378477   1        0.9987505827185181  
2055.5837577306897   8000.10592741869     1        1.0903858002286495  
7636.629946218904    -19050.39299830429   1        0.7649746449796438  
-12700.33982987253   -25335.36552326698   1        0.36261104148722456 
-7460.999492823139   -21142.119151077564  1        25.841964956936486  
6752.92611800755     -19655.363032234036  1        1.088016650439991   
4193.046861161742    19729.178032050095   1        19.086894594703796  
10536.69288690534    2875.8400982744815   1        4.751870814877258   
11246.147046807873   -2650.235037902834   1        0.4335344363319472  
-24361.217609318555  -30473.64571022324   1        0.5848698773801271  
4394.591933570573    -16129.896230764622  1        0.6395824264736638  
-12059.816169223497  2767.0867379165666   1        0.8089315312053975  
15209.459057631806   -3775.0575473439694  1        0.4375788711535254  
15594.960677537834   -19762.21365633395   1        0.2624438438641981  
-13127.44857867574   -29438.626699821492  1        1.112226235969325   
-27511.80021339918   -8657.433135459214   1        0.2221693073539669  
7033.497025926799    22375.835773162766   1        0.20885078266441057 
-21519.435033365357  5948.564457225022    1        0.8302282412027879  
