trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
14476.093237068806   17352.249005053785   1        0.8453590053439619  
17501.101097581108   -26371.555955614793  1        1.050591380601322   
259.1327288017865    10163.988754290007   1        1.128443532058679   
-21013.626459478764  24715.063237042214   1        0.8797652267633655  
23935.92444669233    17637.16149905607    1        0.5567153581468799  
24335.56510071829    -25048.514838391828  1        0.5125623711582872  
21374.623458339487   -3096.9730989957934  1        0.8780198986996999  
-14880.073460383723  -8436.748484335161   1        0.1838816469464142  
20564.923091777317   -9322.597523288581   1        0.5062831066628107  
-4485.176136696932   -9987.483839224813   1        0.24953871423022303 
-13980.722914901851  22506.28039513976    1        0.6963014539108068  
13169.009736900598   -12799.708463008523  1        1.1167256893487232  
-15708.32127084988   -12353.731439919642  1        0.04602678595661264 
-9773.961546646231   -20302.680661822822  1        22.724838755428067  
-19139.084850106727  -13576.82350747884   1        0.010375633070360709
12791.45087665937    -4985.666195667899   1        0.6233495579946933  
10937.852527222845   18039.024561067665   1        0.16886739583041008 
727.183837386603     14411.953373817902   1        23.369296875375557  
2256.86799874039     28846.414821322385   1        22.833117843627335  
-8032.785426952482   -3167.394017532978   1        0.26039472500009075 
24597.770136281317   -26643.041200923384  1        0.2069968378688658  
-8313.310584658468   -7864.11509680433    1        0.9940394452584722  
18790.746285852194   12959.071221357859   1        0.9486561533664393  
-7909.8272632710305  26044.16775148375    1        30.400048508338028  
5258.2647497860735   27809.854287048947   1        0.16908520547281855 
12194.835142254024   -29712.526032589027  1        5.594455325051653   
-14219.5342148168    15282.347428052679   1        28.164021834063682  
23077.83466503792    13771.609227094874   1        0.2640781791464084  
-8637.612856589203   3257.305042753153    1        0.21153080014914133 
26392.11234946601    -15136.226466917638  1        9.609608737840128   
-27308.46537668465   -10523.652104114954  1        0.014322884360575064
-9314.162724717453   -24732.732472459957  1        0.6382150830827887  
18250.969742059435   -16348.337342920555  1        0.07870278111991905 
9890.1449487896      -31596.11998713588   1        0.0037948036480736813
-14972.80138290195   -12373.700411216207  1        0.9849353142540532  
-29918.010753877847  -10641.603500617137  1        0.9086741899127826  
24668.85286841378    22467.02127289318    1        0.21314667636879864 
22303.961906830555   -7916.5935110554265  1        1.0841501497148753  
27871.045195663573   5596.993154549724    1        0.8672162109719957  
21009.884894500832   3128.052671409111    1        1.046983792326829   
17016.97173414942    5278.624187722501    1        0.566822577699515   
30588.042572402668   27270.09638549094    1        0.8487776614386747  
-7346.326898871944   -368.9262190782085   1        0.7683637904817512  
27344.063327482014   9007.33436741989     1        0.35305232875557724 
8548.29889799242     21547.52613334949    1        1.082305994460163   
30351.703681687854   31210.570395730196   1        0.6347445049114783  
-21307.388918746045  -22369.244645850053  1        0.13701010819260723 
-20534.856914912125  -17270.261034391162  1        0.9784036765461839  
23188.848425685872   -9674.730494695612   1        27.569822206855676  
-17648.13598730579   2793.4081025280275   1        0.9765996036724225  
-12658.895720719129  4188.970869833255    1        0.2454823228231736  
23532.103017280962   576.0608466962035    1        0.5038474580623895  
3049.7374352798133   -11715.391404667782  1        1.023299601098421   
-17408.444486333276  -23798.2381056375    1        0.8306729790243561  
-13463.443669592458  22809.56341260975    1        0.5536817245446322  
-12029.472858945921  -11265.771408042365  1        6.900984857353143   
-26314.88777794473   24791.060243900527   1        21.61726698733393   
-9898.601348583536   -15357.694425204283  1        0.3120551835378935  
-8306.167559247462   -21881.495245060876  1        0.995350451360566   
28703.61299800737    -26182.334396335275  1        0.1949686943621433  
-15706.072068193902  4311.690984782858    1        11.941182087243602  
-18552.36137777673   26337.3239005128     1        0.7073670558607991  
2009.4181729660204   12758.54589156443    1        0.5478959697626524  
-20884.06751886302   29872.19860859283    1        0.9714411440135546  
-16200.411023210658  -27278.454042454407  1        0.8408534262847248  
-15208.863809757002  593.1214649965808    1        0.06234975458865128 
17484.044010527243   -1329.0846628639517  1        0.5906233450086491  
11880.754243628175   18431.887665457827   1        1.124383409554825   
-13137.746448311249  -28415.102954234513  1        0.11616016599285744 
25684.122266212533   -32000.41310060957   1        0.7869848261813146  
-24270.236289789667  -20082.76598834762   1        0.010605072904819497
5520.131046998023    -9332.6036185109     1        0.3141631928542459  
-17351.813577891287  -16786.661461401054  1        1.046448215043181   
16791.509991383464   -5535.531254934276   1        0.36165475471211905 
26989.895555511557   14262.082685269554   1        0.7668589377773135  
29707.736221104537   -3658.3000599650127  1        0.466636219468006   
4784.587323978004    -1312.4874302627322  1        0.09187826200194535 
9965.166724787852    -2489.1923973811668  1        0.864713613253323   
20833.818357486398   25065.38792941089    1        0.6662432291765625  
-14080.331099529029  -24504.080092074943  1        1.1104633587638837  
8445.062839277       -16465.13134966588   1        0.0406478341293879  
6001.1464134570815   13265.883789538293   1        0.4671178929371437  
-25199.368684210658  17539.449116348576   1        1.1335800523611042  
-19413.583953592413  22546.502609313244   1        0.7785628583544357  
-27005.83187277356   30744.654897801833   1        15.315767729307696  
-1997.3248487170988  15098.112641129019   1        0.3465277885030662  
12212.076301054723   -16552.195930845704  1        28.893303119336334  
-17660.034020896426  25002.916605346534   1        0.5047678871622993  
4883.402683454847    25197.351991752417   1        1.077742319579937   
23041.306713245405   24198.26491252051    1        0.37234839115882057 
-5537.6923096233495  -22952.077669257356  1        1.1066914941578687  
18641.294043378843   -3535.290911823065   1        0.9108392265902309  
22370.268280696455   10420.13307035904    1        1.0784645528065673  
-3191.369680958001   29303.030986966645   1        0.004421473108586857
-25677.46578345625   8222.935164800641    1        0.8975256655585501  
-21628.99925635281   -22640.133007821983  1        0.25470330411849534 
19851.1847744333     2383.15963917251     1        1.1285212119570647  
7181.33782042784     5242.112103712279    1        0.436437162497249   
21854.511248097344   -21890.000109500106  1        0.9904119974332448  
18173.908583159842   -13773.460102771081  1        0.8107853412117537  
