trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
14326.195573399531   -20747.03955399914   1        0.2649178648699945  
-6608.361656699092   5517.107690102622    1        1.9025914823152554  
-14654.831911894631  3189.5703666168815   1        53.057536556363836  
-31710.02734886061   -3327.1915832112627  1        0.6326379693621011  
-12084.185240452196  6153.785754017128    1        0.8637258011381138  
-20091.588853227902  -7804.8871987979965  1        0.3400962724505436  
27417.593892044806   -10729.049993150844  1        0.630337885978616   
18733.990600783953   2386.3917605728075   1        0.9486358385795772  
415.23674870177103   20507.938657275008   1        0.9834553682477573  
25173.617698538354   10751.45027708495    1        1.4958288526332677  
-15785.994648149004  -6290.774096988838   1        1.7189125973360078  
-3244.3430816013797  -24525.58049551543   1        2.035602561053064   
18941.18753747189    -22312.240641321685  1        1.4375410127319543  
-3645.501500279764   -10429.159886889609  1        1.262240694488056   
-22137.46558018886   -25234.041666855668  1        52.33536159656319   
21455.979259305474   6520.806064849153    1        0.09000326079765178 
8988.318420640877    -15784.101290815404  1        1.755070710320734   
-31930.01280778382   -29494.835324201194  1        1.3281193910585372  
-12843.207008984658  -5334.040076473558   1        1.2354145286543394  
3363.78774735776     -16641.19064752837   1        1.1248036156412449  
-27566.93803621458   -3748.96978248764    1        0.4758266501402499  
3465.3081336902237   27701.005320036278   1        1.6950369221217871  
17450.507818303573   -9370.783456367437   1        2.070764259808958   
12040.778842225634   4897.565063933269    1        1.0203095839543894  
-129.28409160575768  -6918.502447848143   1        0.3588975511249944  
22040.28250458345    25744.24085357223    1        0.023869105073151806
-20890.001340818224  -27369.575107545643  1        1.3456000069155123  
-25951.40242904573   6621.539367136607    1        2.1291451669425876  
-16769.95041047757   14076.183770764044   1        1.9572223827240787  
-20460.50808415422   21793.687225069745   1        41.747677137893916  
14822.76699315478    -28038.327947981375  1        2.2651956881523505  
20940.003111396643   -18201.292153567174  1        42.95894655914975   
-13541.246366157304  26905.713164151974   1        0.1465862776396816  
5848.612323059792    -7958.253122481131   1        1.6465751371923676  
20473.87003363512    30280.175569239218   1        1.0859410847937183  
-25509.214934031406  -6274.52442439       1        0.17275650265951847 
18991.362577795066   -18910.31078372304   1        0.28556003220203635 
18093.743666916485   9042.809732764865    1        2.14246838090269    
1120.9394106867712   3832.9130347991204   1        0.2344016304150756  
-3054.1530757465093  11195.229350045594   1        49.48666451612516   
16671.707480839836   14683.056545653139   1        0.6591135253870264  
-141.73113916058222  863.694248961773     1        0.7566824525730754  
6779.550903807485    -12469.828624758544  1        0.3155517352936265  
-7736.508273145426   -14380.071015887044  1        61.2853047320008    
-2057.0414189221597  9429.60937034904     1        0.14960987683172702 
13097.73891252306    25475.614497797316   1        2.121376898003607   
2074.612274958803    -25167.863950347153  1        65.07860292326562   
-20747.418511315926  8870.38419716494     1        0.2615219689755864  
-23124.12780948884   7166.004098486895    1        0.1322397631374628  
-25060.353566624446  -1779.3413185506226  1        0.04216615179010621 
23813.45351844076    8736.87900031198     1        1.4294774120225002  
-11806.985013475174  4658.204809308907    1        1.8193502635338266  
-12909.115100940886  -25307.097864795185  1        0.805395478703195   
4040.120629776315    -1106.439615979902   1        1.1589075746532023  
14929.885618576469   19197.706507930478   1        0.4257446188107731  
28116.462327879337   15626.514607271267   1        1.2056454911815113  
-8734.091003635815   -20719.69838866457   1        1.094990999986547   
16835.417252825115   31897.96975177631    1        0.7732845971037934  
10723.735153654306   22894.38484161525    1        1.3083991477827503  
28186.709106778046   23982.344275516047   1        31.19302529702342   
30285.508631766006   -29864.95491598982   1        1.6483180247038878  
22097.849070662112   -20224.529162719584  1        0.6167016812156905  
1471.3464484361775   9433.734446617054    1        0.8060876572968406  
-21512.203474249407  -18404.77200254701   1        0.8472640830210685  
480.74294752795277   -29497.493433457723  1        0.28926786986733133 
-12744.6791082827    -24584.50880162257   1        0.301413744415684   
18584.031898973102   -3217.1895841246687  1        57.00296934599701   
-19461.990813731372  17375.073366437093   1        1.2486447921320447  
-7620.825397668652   4477.981244941712    1        2.0908706137120143  
16772.73935506815    2031.5576610724336   1        1.1911183623706856  
25885.01943842478    30626.500132543148   1        0.7141466768625355  
-17778.432665573542  17257.35400761385    1        7.566490575569416   
50.511982728785725   -16164.064517047213  1        0.8032305006009308  
-26450.490809785788  -23807.79086651696   1        1.6320833848264278  
-29939.426213470226  31088.90240008954    1        0.3364395830129516  
1810.020204506001    25205.186061237426   1        0.7834989980809073  
-1158.849765722135   -26693.451997201682  1        0.9565967540135131  
-8257.2653484778     24224.64790973221    1        2.1027290269850214  
22472.192106467566   -30378.316256617967  1        1.45727286171649    
-27972.42289692684   16818.7168251531     1        0.7924257339439942  
-26931.84279667923   29627.56862083432    1        1.567435032307459   
-18009.79051530516   18571.61473962232    1        2.0416429571983215  
14536.562893689763   22003.738115834087   1        0.6376860550918223  
8832.378631714779    -21028.674108053452  1        0.14333449129632228 
-9766.619738948844   -31572.864311257694  1        30.059755713659857  
28059.085209084522   15632.365265981023   1        1.384704671240589   
30072.99927214323    21527.66569602018    1        1.1169788514791243  
-21627.0885942304    5790.727893575898    1        38.81813401803591   
32075.718038226787   -7642.887951124092   1        64.93116829936659   
-30984.371923850013  17930.615839131722   1        1.03450353018178    
-1902.638722075014   -17348.529705862995  1        0.7310411151114483  
3650.439074724751    -7444.461707647916   1        1.0874309090082013  
891.0205720005121    23955.954083801607   1        1.7651212088898196  
1568.1733845140166   -5970.998749282668   1        0.575080458188606   
-8032.873205133737   -10789.16415206756   1        0.14869225601430025 
11861.530123899765   -10325.669772279416  1        1.4631279454316632  
-2319.755084921581   28509.59050268058    1        1.7435388956010782  
17314.823530825983   -4744.370481401144   1        0.8209568656949652  
-20410.723726232653  -5631.049838325637   1        0.6899362553037294  
28325.337325696615   25832.646879560445   1        55.886803522046804  
3080.1114830461875   7248.262039914205    1        0.7076921038510238  
24538.140827732743   15187.053243206858   1        0.49878422442241505 
22484.279388855153   15107.054305174495   1        1.6857129348128408  
26081.044379699437   11858.659131821962   1        0.39146456155909193 
23243.29970099772    14934.962257436668   1        0.8521639667286132  
13015.921995047456   10317.099933455349   1        1.424743099194203   
-9713.335888914546   -19042.48827397875   1        1.4926615391162523  
7079.978446877648    14989.408201000282   1        1.9527210579619405  
24743.71398076967    -23462.651292410366  1        58.57154186039163   
2146.3168663452507   -14649.066707234893  1        0.34623789568022345 
-18403.27803679472   -22722.40177435138   1        57.621877596234086  
25290.466179782965   -29881.887250176926  1        43.7893537122865    
12562.465016383943   -21092.408493211755  1        6.739931350698157   
-17294.616698467256  -17810.08475098228   1        67.91076556131299   
2773.754732416159    14018.282056176362   1        0.15508891475443812 
-9218.979701050624   18937.087536361305   1        1.4438739302307992  
25846.462513459068   -24696.88115964359   1        0.5289813639268376  
-22454.80438095646   4794.191414788207    1        0.37530763590016347 
31211.665038747742   -4087.5330563069724  1        0.16573897781140753 
-4919.886497737896   28566.692303816624   1        0.8128299254962967  
19252.68323682964    29289.069470591032   1        1.2665115198817518  
-4075.6059697734463  -23516.40462697933   1        0.05525960960355793 
-19706.321231405476  -9356.676830296487   1        2.166291984414897   
31271.73634994241    -4425.069712755527   1        67.94027312687516   
-16066.171570472296  -28518.36357946703   1        0.6613167163459572  
-21968.215140251825  19358.82584130112    1        0.26603523711012733 
-15544.345758305724  -9679.270747030392   1        0.5274144121660608  
-22127.523417080512  15725.63312397862    1        1.5685283289328762  
18483.44724577305    -18084.319461301773  1        1.3009490095385536  
19384.924501799407   -6324.161990526275   1        1.9461805193290436  
6564.690917219718    -29062.187758803404  1        1.4248862870531322  
7424.563520181151    -19610.37598581464   1        1.9696505215951383  
-4215.176344256403   5889.39332102833     1        49.05564930286484   
6057.91512156049     3078.098163416398    1        1.326148661888274   
22901.35044465537    24499.4222959687     1        2.252506681664173   
-28604.76515124456   -2587.858470343442   1        2.009018084266411   
16678.222793767418   31059.468654557186   1        0.9296445969345685  
-19599.484396604137  31034.54015611005    1        0.20597891943907948 
-18926.485479824463  16645.594520724528   1        0.8768819381088995  
-17722.83069220441   23653.161672732287   1        2.0908615997535027  
8915.582696782452    -29501.548507752694  1        0.24233658577531164 
-18039.782470399714  28145.289816966873   1        1.7368981978027502  
13665.037821419513   25058.30316349383    1        12.689246132734514  
-28004.74576453514   28862.704420437494   1        0.682028464248882   
-15813.966983951168  20760.022020129625   1        1.1355165593389946  
-24841.973186562645  31885.746556352537   1        0.8105624571715959  
-25800.270741306744  -18505.595018838187  1        1.6170925609314417  
-3101.892356881168   14966.631804041737   1        1.9083513139682422  
19792.713507785436   -17831.130774218196  1        2.227273136450949   
24652.350506848587   29107.074826855023   1        0.6325758106923722  
1325.2463860807209   30228.110182275897   1        1.8055908043876847  
-30327.759236369202  -12676.402811460499  1        1.3047222501914857  
-2832.2339323536994  19724.895162891287   1        0.6792745752440184  
-21907.263207714193  -20277.446405128023  1        0.5534313057895939  
19069.75237351898    25745.89116457392    1        43.46268587864366   
9093.455127014773    -25486.2387086654    1        0.1837861076656686  
30645.039014290236   -10.55521981833487   1        46.401126314189696  
-24074.447524736126  -30607.083227692427  1        0.20073233516466008 
7823.456690464578    4345.949238617165    1        2.1708134754382824  
23579.612580360594   98.66323782024035    1        64.07879003596352   
9333.357242840171    11090.835079617807   1        1.659723262801263   
17973.210927424665   8407.455351443828    1        0.7788184190414044  
-16121.974119645422  -11888.597016880121  1        2.0727570209797164  
-23045.610716614967  -25834.662603080455  1        31.10411965917932   
22368.783668191893   -26298.016875732148  1        2.128346381909225   
-29177.226306653705  23937.88392933425    1        65.63225400222393   
-22794.231401659657  -9697.083495128883   1        1.951220252898841   
31750.005526026584   -12542.098583453508  1        2.1260110243453862  
26014.974212162757   -15478.988543043508  1        0.847148380706331   
-16162.951840792977  13478.044139153086   1        0.9147520754617826  
-24708.275974890406  -3137.3487511593053  1        0.5076524150367967  
22871.976643924598   10303.31579449       1        1.4585181544576666  
7899.957365783311    8219.001001768967    1        1.432556255479608   
-5873.887685392842   5413.802878629155    1        1.0098158713748382  
-6046.95641526251    20590.129079683447   1        0.5371766709100952  
31904.290307623833   -5875.390147000383   1        0.9735936332945468  
-27535.15558230246   -19978.08629760374   1        2.2665501226108744  
26383.900372464566   -12342.479125151936  1        0.41770898509523835 
-14536.229572717468  2681.899872671408    1        1.9525619447808296  
-30092.2066012619    21485.885963500717   1        28.6003796315813    
-27067.34135363719   29244.78743954986    1        4.8281711714877025  
-32072.24370280729   29655.275086895264   1        0.5414534573423344  
2414.4101528046494   -19935.57947985645   1        1.0071644629481435  
3363.9662190828994   21865.89578635465    1        0.19957423610331587 
28862.83791197033    19106.179725973845   1        0.2270705959763271  
9855.543538852662    -13783.921025301506  1        1.7769735304105714  
5755.631770297293    -28656.812248417347  1        1.0447733470837546  
-11388.085080038785  -13420.267013619776  1        1.6396701788772297  
25852.104845359252   -20020.00303417972   1        1.126351586641683   
-15958.117324412384  -25922.29188336371   1        2.0850199215718037  
-7049.472428008209   -202.4222828898911   1        0.05666943226364869 
6925.7816719806715   6924.131248713633    1        38.64353894907404   
15811.092355139019   -12324.897915940452  1        0.9072229782193031  
9989.538547324984    -20321.793428922818  1        1.1274394834918589  
27806.02022072523    28113.228977045615   1        0.8665921327614662  
-27540.860230269886  -25388.011781251807  1        0.6722347179040236  
-15602.74902365742   -30454.09419823352   1        1.4862459591454056  
-26853.826620726526  -17831.05963894672   1        0.7011994837480094  
11049.01273377483    30160.114988496895   1        0.9154280196692878  
18961.001680768717   6663.1472125816645   1        1.4338976661614924  
