trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
11038.721014694844   7178.817792019842    1        1.0089224336087739  
-13372.577787006923  15864.238420185256   1        0.924717368618221   
7121.561637135729    16072.778179325069   1        0.9219714398031779  
23195.816514992584   4230.357007650623    1        1.0452591894051353  
2169.871491269537    -2570.4511033138388  1        0.25630513361657603 
-9628.134493020269   12316.333860645216   1        0.30925076212254715 
19851.342782826447   10637.65620789152    1        0.7654930742166023  
7537.054695661759    -12012.480785476815  1        0.8430650233714394  
-4730.5251764514505  5147.4727526856905   1        1.0638817259923443  
1555.9006725771517   8235.879643126456    1        0.19701937883987308 
21412.458558110044   -3939.4941770381934  1        0.5917101055722422  
22334.43444951358    8320.353016322602    1        20.655683903916632  
-9194.059432969878   2799.7512598586864   1        0.5327236561542342  
-22183.07032597763   -16047.605905985441  1        0.7129693217929602  
11561.442453005302   15082.058821089782   1        0.5901721885753598  
-19473.06392455406   19458.851120059182   1        1.0352040904827846  
-4290.09441676092    21082.486342482116   1        27.76350634419986   
-741.7339187681712   -10273.591435886077  1        0.15748472233151206 
16273.071268169904   -89.91469438730854   1        0.29702293123116247 
-16118.103247472754  2806.841770581336    1        0.21182776997391956 
-57.15991005746978   -14294.587238418968  1        0.7199674385243451  
1777.9482883020507   6721.409669782707    1        18.150041756099384  
-10280.167668364133  -15221.306842117154  1        0.3234127270826531  
-15247.814220773169  -10554.859696581467  1        28.869340515505417  
3043.197896894152    22079.631133587132   1        1.0296827142737852  
931.9151728728854    -7767.367917992471   1        0.02434204449307302 
19699.985800362392   -22282.6914578991    1        19.11769065984073   
-1281.9867031340311  -10719.582027664237  1        26.949217562735743  
18229.824856012554   -3236.743665026287   1        0.5227625323750159  
9708.266858431325    -11527.774755073127  1        0.037444372005723134
-8389.265363350481   -1528.5650742581902  1        0.8452590784283605  
23209.86206553945    -4179.525257874797   1        0.09177862103306453 
-18357.6906612048    9612.11402697933     1        0.03796589270793564 
12314.097989512538   -18910.543746326588  1        22.679385189512725  
-9608.206733475594   17034.097450168727   1        0.8761801159638449  
-24066.147275742216  -5844.385032511378   1        0.3060285284558933  
-22900.00547467851   -22152.239519950796  1        0.096205972804919   
18115.005318375766   14368.089539389164   1        0.3147485197115631  
16173.454560384838   10048.868694563716   1        0.9504520752017892  
15201.018434370162   -3713.7592936531973  1        0.6997663711322072  
-20243.67231552581   -22290.264589686423  1        0.3100624540253326  
-21533.622123387893  7878.607749576874    1        0.34297758307396925 
3373.2619704947983   14383.976912322114   1        0.8170577748107873  
11015.425237535792   -16903.862872226047  1        0.8878452449541852  
11832.273424043138   15986.548187818284   1        0.21519838403605107 
-23181.84933323854   22928.400802451768   1        0.674322806893518   
22540.777832444088   8896.79278303977     1        0.9906754139866069  
-22571.400361317188  18512.57987094549    1        16.984955325367864  
10365.871126357704   -20231.501504345546  1        0.956691719227732   
-7969.854025121297   -10934.195230198033  1        23.717175373744467  
13167.753226304856   -13509.796327018925  1        15.338802031271623  
-6385.8016936395925  -19369.061184702914  1        0.5627298837134014  
10480.441965180698   -18316.776114038992  1        0.45941148792518627 
-16758.913883149526  -23057.499699323198  1        0.2535360454656856  
-11072.394487351225  -800.0350277222055   1        1.1303968600111343  
24044.59003409579    -3891.704831475534   1        0.6174220915106021  
-7611.24981983443    14309.4810673952     1        0.7931085152501751  
-17530.022741252793  -20490.028334950537  1        0.1304877325466132  
15281.285917364497   7332.3382211776825   1        0.8326331566488936  
-129.1252168729392   8719.560721242897    1        0.35259381169223974 
-4364.386067424872   73.6612837864949     1        1.083690751880683   
-22311.01950159131   -1826.6847337271365  1        0.6070131579518616  
-16410.34448923316   -8686.094406407152   1        1.0201846418968479  
-7474.382136134853   2902.408980625357    1        0.37431541434930565 
-6363.133898022706   19368.137985396246   1        0.3512532827459513  
-3250.5560509696534  23520.711651234098   1        0.7937548708466035  
-21644.342289614448  12432.271889128953   1        0.7646601443821913  
20886.417601576406   -10892.692248730746  1        0.35086508292542273 
-12823.432458073521  16828.540677619403   1        0.6360328720275085  
-18220.575038292835  -16951.145816387525  1        0.525099432680698   
6451.19701975272     5206.74576013833     1        0.8874986478598642  
-1057.603945464281   16493.7664727661     1        0.03351159072895979 
3041.1673988978805   23794.270414895476   1        0.7734571036078709  
9274.97766656456     17985.826106784305   1        0.8151848245606529  
-18487.59002571651   1451.9019723744832   1        0.0760669529825553  
-7055.683258479087   -4288.118592655512   1        0.42347406939489785 
21930.723803948862   3768.538594337344    1        18.502964198503086  
10981.720580812376   2906.95009731415     1        0.20766008736240607 
-12356.552640827227  -10589.270624449984  1        17.981024016419475  
-8584.97313936024    -16448.10513521508   1        1.1161290143119194  
4627.859397305499    20940.838761396903   1        0.7216818172020377  
-14689.220392579617  22090.67973321348    1        0.05996713544325812 
-22474.752804476888  11459.856310340669   1        0.6823126601536548  
-15356.477799087947  -12002.139089419441  1        0.05935421440877265 
-7715.618457737493   -16571.239579544417  1        14.035881636898058  
-773.7917770072866   -7892.944460955682   1        0.05147458342558142 
-8766.184598666663   -6555.238274707295   1        0.40443682593279245 
-8438.852663350162   -6251.689277251094   1        0.828920054086809   
15284.450321767079   -736.5799700312396   1        0.37413495495221855 
4743.980178539648    -254.7797878647226   1        0.3581736113987295  
2584.302256735749    5707.868046762811    1        0.5381669603462353  
9859.809881420302    -9056.964776644974   1        0.7723976550237039  
-20335.008919753087  17413.036160828273   1        0.2384806823302185  
-23015.337732827476  -20705.7159629782    1        0.8551061473498596  
-3496.6120170439285  14345.611125588734   1        0.16979128300788507 
10052.730024806748   -17044.129763590045  1        0.2778743225328735  
-10244.735179843248  -15010.27384413505   1        0.03547993261289949 
11678.255288109727   8602.853078153932    1        0.18147502042248265 
11888.856211780525   15878.202008827026   1        0.2566540024771589  
-2382.1922740925397  -2606.4154681402906  1        0.8490459500774059  
