trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
10896.022962037454   -12376.380059443674  1        1.0522963990438061  
-2898.16853610948    -22486.71461129362   1        1.0868204492758362  
18921.72763574869    9433.684241097877    1        2.255813348110808   
16727.644168468752   1676.4007438937772   1        1.465375793587463   
18018.70160489458    23636.917710635797   1        0.49784390419292174 
1931.676895531806    -12121.54753338633   1        1.5856817485486685  
-393.30971790613887  10800.27984363258    1        2.0265205994292503  
-10602.143017751265  -10994.370806271398  1        1.502852802659079   
-16483.79494919308   -14736.436304444465  1        18.005605251223372  
-9206.836837350575   -11017.849163447605  1        1.7005548813527553  
-17444.641911280167  2072.7002037211005   1        2.1744340773720405  
-8145.274725304422   -19554.143551238336  1        1.0670821446706034  
-7778.278428832498   17460.21294829515    1        1.3888995976925265  
17075.557379606355   -8505.702441794718   1        60.91740536216737   
4993.417421871878    -22011.74115835601   1        0.8762157153603962  
-83.56642750591561   -16011.196523652572  1        1.0378288578691888  
12423.416907920075   -5543.712894836414   1        0.7444443305229889  
-16973.3941288357    -7503.087095539372   1        0.8846314003078838  
18611.41516710917    -14057.793229845518  1        0.16413977721963294 
-21981.882869222532  15977.93381811018    1        1.9549076156954857  
4137.11902955251     -22212.130477995415  1        0.6370775471498352  
-14863.720333445232  7151.866308762806    1        1.27884799501395    
-15269.912318191246  -19765.262091349814  1        0.018142460854294225
9314.414186688378    -21400.20942034185   1        1.8818605575913279  
-16940.82287449687   -20263.779663169065  1        2.116246528872257   
17731.74007735467    15312.292400880206   1        0.0017206912838723864
-14503.735834059313  7679.411006467662    1        0.23982474258792935 
-10815.399365098656  -4527.409261217702   1        1.0437604521932886  
16059.337356994862   21917.46390484267    1        12.913791061108     
-23750.250389206372  -7941.232725371861   1        2.087076266358488   
-10993.044397676917  -23771.974442715287  1        0.6484722739098058  
16727.80949900214    22464.240009587586   1        0.6700754945376505  
-20767.492909180415  -17919.90384012598   1        0.7919613661478406  
-15673.282644477456  -1979.8916308862272  1        0.36192174742573163 
16706.567323655887   -3641.4900939514064  1        1.3905551514562342  
11698.599299724014   13168.233514183632   1        7.824825545943201   
19975.66524217714    -22544.741407238304  1        0.6822186956567491  
6679.453155858657    15656.708251159755   1        0.8917561747881421  
12992.609954706295   15797.35341907162    1        62.262028972412445  
-18847.717816988894  -12746.862989692176  1        0.2780584163910157  
9138.53678386764     5231.317192171735    1        2.0051762850496475  
-21075.160863776822  -9830.558780242556   1        56.281398253227856  
20533.90765049657    -21275.27490881001   1        1.460596780789789   
-5666.199774494156   -22454.518159730993  1        46.28764087285976   
-13118.66879376024   23020.56656348199    1        1.723791956242789   
-4324.653438989408   2613.6645311316415   1        0.03815853733632718 
9516.978954180975    2518.928302328945    1        1.5121991372560923  
-13489.07418353947   -23453.123880773397  1        0.39035778508373326 
-15151.194137074664  10655.039010123166   1        1.2151499210442949  
1686.726303367101    19994.63748186471    1        0.22504060562751507 
12604.91495092504    16816.514960922      1        0.3979255936014089  
-4744.194099524079   3086.130364223152    1        0.7981573568503866  
21285.957583926862   -10828.763365322864  1        0.39316146516483524 
24084.759038057306   18969.635112632266   1        0.8276098041650245  
10385.069322041107   -524.4299587260867   1        0.6619320216755644  
-15730.76610617187   23564.635045955267   1        1.6550291433287578  
3553.5541384614125   21123.972719030633   1        0.28328370370721123 
4204.815446075915    -23786.606704897247  1        2.145563389336845   
-22311.71430487372   12816.894068912088   1        1.9520164221601788  
3092.624022756892    -6663.243102104957   1        43.829434765365455  
-3293.426754275233   23248.174685420603   1        1.8243402725932594  
-22610.8016983538    -9011.346524521618   1        0.8528895904181033  
18359.179052755066   16002.919597045839   1        20.60146834522578   
-17356.965225792188  -5914.909254685971   1        2.207701575066303   
13229.933665769986   -5027.32941892766    1        1.04836022295175    
-2761.7490262007077  -15301.88119880004   1        0.3938956813209921  
-15026.52772112404   8778.040594984273    1        0.9422180145842545  
11476.848293640473   8527.521458463654    1        6.157500877679995   
23996.151535888454   11001.629374087372   1        2.209499337507261   
21576.68781034018    15444.706307128945   1        1.9521380497423002  
7771.829641494028    -372.9998557409694   1        1.9438688944242901  
6474.9068090516685   -15759.573538311974  1        5.25346539792358    
21463.827492358992   2103.8089454018495   1        24.10925101173212   
-22603.421149844195  -23548.062320778292  1        0.20009636770228392 
-22542.779622972335  15612.773924436971   1        2.129895125752812   
9097.263563198892    17616.891963857397   1        1.7666982355577603  
14416.136879400932   -24106.046280483064  1        20.133932834318987  
-19363.177251313977  6053.259602785508    1        1.7457732628718763  
-14510.897191884522  -15087.17734598914   1        0.3318352769353805  
20900.34861374036    6175.617514375836    1        1.3123459716286572  
-21620.500047997204  -22458.3286418942    1        1.4365539358118076  
10734.483384363377   -8140.421628370298   1        1.8129127597121328  
7923.059282530145    -1002.9146429900629  1        62.9881496654743    
-18179.45229729031   368.68794973330296   1        4.38433476513295    
-21016.135481418227  7669.253336929905    1        1.2814086714712956  
-18585.78244405283   -20382.980090679     1        15.95023945370944   
15663.730206676753   12981.465901285364   1        1.6833210322211418  
11924.998152205619   23740.030068467917   1        2.108035361583338   
9601.567858085904    18139.232571452663   1        1.66536337737965    
-9545.643711233306   14205.131820975734   1        1.856866013863004   
4187.678180765321    22183.695326485722   1        0.3122947405889239  
23443.679987714848   13218.886624612845   1        0.729660888395683   
1927.81035749428     9871.82550107602     1        0.5247558321956034  
84.68514561986417    16279.545101693584   1        1.203747911653876   
15156.671228567777   14816.926004841867   1        1.3372522666450495  
-17488.71879008143   249.10871877724566   1        1.6749434057751036  
-14637.417331702709  15430.842013566822   1        38.51290231274746   
-13957.206170015954  8381.176580781943    1        1.5166045988826475  
-19059.74171285243   14643.143749940193   1        0.2640939558923861  
23993.557574699353   -22469.41952831795   1        0.5793188479786928  
-15188.67038059527   -9481.798013595411   1        1.9488478144672647  
65.32839104644927    -9552.681927169295   1        0.7181770557639603  
-4448.356208826174   -3675.0446445305884  1        2.151641640106714   
9015.467960497346    6596.459217598352    1        1.6451012232426805  
19006.753404496543   -23520.530403740544  1        66.81180424965679   
-23166.989437251814  19948.30410627928    1        42.33000767689154   
22250.288761745385   -12702.170954073974  1        1.1388308577185169  
-2259.1528784018765  11002.548699673594   1        2.012954029547609   
-17909.695826825362  -21403.27856028015   1        0.8682191228678778  
-14565.923892516195  -10293.602849673527  1        1.8042327664945617  
-20722.50109643941   -5939.611081572414   1        0.1719539189250673  
20012.886834441622   3473.7706628916576   1        1.9699063688093192  
11957.369896557426   18831.788105553347   1        0.4934780875123285  
-16120.110353558768  -3417.1979332942747  1        10.808844889488125  
-13536.4629517015    18424.530929678574   1        2.487926133849846   
-11238.958375809058  -1337.2276733480185  1        28.440878040836775  
17657.36083100361    917.4803497096879    1        1.6140017751746012  
18138.972019701727   21604.340218101814   1        1.5872102455951267  
-23919.00314911689   -5255.772881418487   1        43.73055849521229   
21716.097848292502   21903.382902355923   1        0.05438880816080307 
-16760.590340885385  -8699.225666799632   1        42.683700592245785  
20783.84053581612    7836.976398596991    1        1.4729230056421048  
-4346.773412578311   10225.422021373852   1        1.0852386651440362  
-11434.40976197268   -3302.5104122237954  1        1.5924644817714282  
10016.80479000062    22752.068657048752   1        1.3448533210893467  
5875.952542633464    22184.122543027304   1        59.9884534567244    
19849.974925458973   11691.75890539499    1        0.8042667941468402  
